expid,run,val_mse,val_rmse,val_mae,test_mse,test_rmse,test_mae,device,orig_data_file,data,adj_data,gcn_true,buildA_true,load_static_feature,cl,gcn_depth,num_nodes,dropout,subgraph_size,node_dim,dilation_exponential,conv_channels,residual_channels,skip_channels,end_channels,in_dim,seq_in_len,seq_out_len,layers,batch_size,learning_rate,weight_decay,clip,step_size1,step_size2,epochs,print_every,seed,save,propalpha,tanhalpha,num_split,runs
201,0,0.010511917993426323,0.10252764821052551,0.07888433337211609,0.014052508398890495,0.11854327470064163,0.09235278517007828,cuda:0,data/data_1deg_southamerica_land_1940_withTemperature.npz,data/,data/A(60-40-3500)_data_1deg_southamerica_land_1940_withTemperature.pkl,True,False,False,False,4,1120,0.4,500,64,1,32,64,64,128,4,30,1,4,64,0.001,0.005,5,2500,100,40,50,101,save/,0.05,3,1,10
